year,user,comnam,cusip,prc,horrizon,follow,afacc,ni,size,loss,roa,roe,mb,cash,post,post_use,treat,post_treat
2012,1,E M C CORP MA,26864810,25.3,5.85220248,36.5,-0.01392758,2732.613,10.54717358,0,0.071781124,0.121910848,2.384296719,0.138731037,1,0,0,0
2013,1,E M C CORP MA,26864810,25.15,5.855071922,40.41666667,-0.02450593,2889,10.73313048,0,0.063011189,0.12954576,2.27805928,0.20728323,1,0,0,0
2005,0,EMCOR GROUP INC,29084Q10,67.53,5.837730447,2.416666667,-0.02656042,60.042,7.484335497,0,0.034454206,0.099591184,1.706475669,0.057088432,0,0,1,0
2006,0,EMCOR GROUP INC,29084Q10,56.85,5.834810737,4.75,-0.01702947,86.634,7.64493035,0,0.04176785,0.122839497,2.547292728,0.153875255,0,0,1,0
2007,0,EMCOR GROUP INC,29084Q10,23.63,5.837730447,5.75,-0.07739666,126.808,7.962987791,0,0.043195829,0.140155089,1.740716091,0.120456788,0,0,1,0
2008,0,EMCOR GROUP INC,29084Q10,22.43,5.837730447,5.833333333,-0.22852307,182.204,8.009497332,0,0.060565004,0.174634469,1.408559585,0.141336858,0,0,1,0
2009,1,EMCOR GROUP INC,29084Q10,26.9,5.837730447,6.083333333,-0.2719572,160.756,8.000649249,0,0.053910702,0.131975887,1.461680231,0.241648063,1,1,1,1
2010,1,EMCOR GROUP INC,29084Q10,28.98,5.837730447,7.083333333,-0.02602231,-86.691,7.921732275,1,-0.031460598,-0.075191055,1.6755692,0.238384061,1,1,1,1
2011,1,EMCOR GROUP INC,29084Q10,26.81,5.837730447,5.583333333,0,130.826,8.011380316,0,0.040391483,0.098598565,1.442710446,0.185561316,1,1,1,1
2012,1,EMCOR GROUP INC,29084Q10,34.61,5.85220248,8,-0.08205893,146.584,8.041757234,0,0.047177566,0.108896945,1.721758023,0.200825394,1,1,1,1
2013,1,EMCOR GROUP INC,29084Q10,42.44,5.85220248,5.916666667,-0.0375614,123.792,8.151020429,0,0.035716975,0.084426758,1.936286197,0.141552331,1,1,1,1
2005,0,EMERSON ELECTRIC CO,29101110,74.7,5.85220248,14.58333333,-0.00888673,1422,9.754291246,0,0.082544842,0.192162162,3.98443427,0.075362142,0,0,1,0
2006,0,EMERSON ELECTRIC CO,29101110,44.09,5.87211779,17.5,-0.02994429,1845,9.834833909,0,0.098811054,0.226269316,4.137946949,0.047019214,0,0,1,0
2007,0,EMERSON ELECTRIC CO,29101110,56.66,5.87211779,17.08333333,-0.0131171,2136,9.887408982,0,0.108536585,0.243502052,4.783453885,0.053984576,0,0,1,0
2008,0,EMERSON ELECTRIC CO,29101110,36.61,5.87211779,16.33333333,-0.01691094,2412,9.954228194,0,0.116634981,0.269285636,3.451980757,0.090294715,0,0,1,0
2009,0,EMERSON ELECTRIC CO,29101110,42.6,5.85220248,18.16666667,-0.17651385,1724,9.89161738,0,0.08723372,0.201519579,3.522509625,0.074144487,1,1,1,1
2010,0,EMERSON ELECTRIC CO,29101110,57.17,5.85220248,18.33333333,-0.14720558,2164,10.03644378,0,0.086591078,0.202001634,4.047866428,0.080554572,1,1,1,1
2011,0,EMERSON ELECTRIC CO,29101110,46.59,5.85220248,21.75,-0.0075959,2480,10.08004251,0,0.102845648,0.235984229,2.935190901,0.089830583,1,1,1,1
2012,0,EMERSON ELECTRIC CO,29101110,52.96,5.87211779,21.83333333,-0.05325587,1968,10.07823886,0,0.082626585,0.191160758,3.395136912,0.099199531,1,1,1,1
2013,0,EMERSON ELECTRIC CO,29101110,70.18,5.87211779,25.33333333,-0.0103584,2004,10.11504424,0,0.081097487,0.189324516,4.319405007,0.13750105,1,1,1,1
2006,0,ENZO BIOCHEM INC,29410010,14.27,5.880532986,1,-0.16686531,-15.667,4.731459166,1,-0.154318191,-0.163903041,4.352315168,0.599780193,0,0,0,0
2007,0,ENZO BIOCHEM INC,29410010,12.74,4.941642423,1,-0.02327386,-13.26,5.075186315,1,-0.083395177,-0.09345004,3.304026386,1.035705843,0,0,0,0
2008,0,ENZO BIOCHEM INC,29410010,4.89,5.891644212,1,-0.02347418,-10.653,5.046787201,1,-0.068941639,-0.077034327,3.825599288,0.492584999,0,0,0,0
2009,0,ENZO BIOCHEM INC,29410010,5.38,5.894402834,1,-0.26038001,-23.564,4.898794568,1,-0.177002584,-0.201779399,1.653140494,0.044841511,1,0,0,0
2010,0,ENZO BIOCHEM INC,29410010,5.28,5.897153868,2,-0.60784315,-22.233,4.755700033,1,-0.192919433,-0.229168385,1.80930362,0.065793823,1,0,0,0
2011,0,ENZO BIOCHEM INC,29410010,2.24,5.899897354,1.166666667,-0.26086957,-12.96,4.731459166,1,-0.118384274,-0.14608578,1.670615341,0.122877348,1,0,0,0
2012,0,ENZO BIOCHEM INC,29410010,2.7,5.888877958,1,-4.33826645,-39.269,4.731459166,1,-0.568103236,-0.799759679,1.199914462,0.137713064,1,0,0,0
2013,0,ENZO BIOCHEM INC,29410010,2.92,4.941642423,1,0,-18.237,4.731459166,1,-0.30932189,-0.534307981,2.591129146,0.130303951,1,0,0,0
2005,1,EOG RESOURCES INC,26875P10,73.37,5.855071922,29.16666667,-0.16886211,1259.576,8.956005386,0,0.162456341,0.291818997,4.211524954,0.111022512,0,0,1,0
2006,1,EOG RESOURCES INC,26875P10,62.45,5.857933155,29.5,-0.07019217,1299.885,9.148801082,0,0.138253869,0.232135959,2.744157831,0.028149876,0,0,1,0
2007,1,EOG RESOURCES INC,26875P10,89.25,5.877735782,30.33333333,-0.01601281,1089.918,9.400126251,0,0.090158523,0.155923225,3.149890868,0.00576793,0,0,1,0
2008,1,EOG RESOURCES INC,26875P10,66.58,5.874930731,26.08333333,-0.09859944,2436.919,9.67735366,0,0.152773147,0.270333331,1.843752187,0.0274062,0,0,1,0
2009,1,EOG RESOURCES INC,26875P10,97.3,5.87211779,25.16666667,-0.03003905,546.627,9.804753202,0,0.030169272,0.054673405,2.457393728,0.042990489,1,1,1,1
2010,1,EOG RESOURCES INC,26875P10,91.41,5.897153868,25.08333333,-0.1294964,160.654,9.981616106,0,0.00742935,0.015701698,2.26993881,0.043538137,1,1,1,1
2011,1,EOG RESOURCES INC,26875P10,98.51,5.897153868,29,-0.0158626,1091.123,10.12020236,0,0.043928174,0.086316849,2.096453046,0.028473889,1,1,1,1
2012,1,EOG RESOURCES INC,26875P10,120.79,5.894402834,30.08333333,-0.0502487,570.279,10.21601752,0,0.02086139,0.042927296,2.46977886,0.035284921,1,1,1,1
2013,1,EOG RESOURCES INC,26875P10,167.84,5.926926026,32.84615385,-0.08692773,2197.109,10.32794575,0,0.071861448,0.142498612,2.972719533,0.048221434,1,1,1,1
2007,1,EL PASO CORP,28336L10,17.24,5.85220248,11.08333333,-0.02617801,1110,10.10968838,0,0.01773872,0.082575758,2.666061342,,0,0,1,0
2008,1,EL PASO CORP,28336L10,7.83,5.837730447,10.41666667,-0.07540603,-823,10.07192145,1,-0.034772689,-0.203965304,1.665077507,0.041661581,0,0,1,0
2009,1,EL PASO CORP,28336L10,9.83,5.84932478,7.166666667,-0.40868455,-534,10.02153722,1,-0.02372806,-0.159355416,2.806833225,0.026829474,1,1,1,1
2010,1,EL PASO CORP,28336L10,13.76,5.837730447,11.91666667,-0.08138352,806,10.13741277,0,0.031895528,0.174647887,3.059833836,,1,1,1,1
2011,1,EL PASO CORP,28336L10,26.57,5.84932478,11.75,-0.02180233,206,10.09884872,0,0.008472485,0.047312816,4.712513539,,1,1,1,1
2005,0,E S C O TECHNOLOGIES INC,29631510,44.49,5.891644212,3.916666667,-0.00737898,43.544,6.063133834,0,0.101567457,0.131543332,3.866606077,0.25962628,0,0,1,0
2006,0,E S C O TECHNOLOGIES INC,29631510,45.44,5.891644212,7.75,-0.01198322,31.28,6.193780706,0,0.064007334,0.083095576,3.16343529,0.085881228,0,0,1,0
2007,0,E S C O TECHNOLOGIES INC,29631510,39.94,5.888877958,7.083333333,-0.08253692,33.713,6.358027691,0,0.058518643,0.081141707,2.059524265,0.038138385,0,0,1,0
2008,0,E S C O TECHNOLOGIES INC,29631510,40.95,5.894402834,6.416666667,-0.00300842,46.711,6.834187315,0,0.051075724,0.101235058,2.68401536,0.049759854,0,0,1,0
2009,0,E S C O TECHNOLOGIES INC,29631510,35.85,5.877735782,6.75,-0.03944364,49.408,6.829455302,0,0.053378471,0.095304829,2.01165887,0.04808889,1,1,1,1
2010,0,E S C O TECHNOLOGIES INC,29631510,37.84,5.877735782,11.33333333,-0.02791878,44.846,6.882735888,0,0.046029369,0.080660885,1.585285135,0.028698033,1,1,1,1
2011,0,E S C O TECHNOLOGIES INC,29631510,28.78,5.87211779,12.5,-0.00601323,52.501,6.920510583,0,0.051886816,0.087398245,1.130692014,0.035059341,1,1,1,1
2012,0,E S C O TECHNOLOGIES INC,29631510,37.41,5.888877958,10.66666667,-0.16470588,46.879,6.94191803,0,0.045348357,0.074256351,1.636367935,0.029861529,1,1,1,1
2013,0,E S C O TECHNOLOGIES INC,29631510,34.26,5.888877958,7,-0.23423424,-25.603,6.996981535,1,0.028617778,0.051951592,1.460164131,0.041450908,1,1,1,1
2005,1,ELECTRO SCIENTIFIC INDS INC,28522910,24.15,5.85220248,5.333333333,-0.53532249,20.823,6.083279991,0,0.047599237,0.053644437,1.488597408,0.198140535,0,0,0,0
2006,1,ELECTRO SCIENTIFIC INDS INC,28522910,20.14,5.897153868,4.583333333,-0.03901895,23.524,6.145618084,0,0.050516677,0.057610266,1.45474959,0.2296458,0,0,0,0
2007,1,ELECTRO SCIENTIFIC INDS INC,28522910,19.85,5.877735782,5.75,-0.04022122,16.589,6.123834015,0,0.036410367,0.042292984,1.139113196,0.302917529,0,0,0,0
2009,1,ELECTRO SCIENTIFIC INDS INC,28522910,10.82,5.891644212,2.083333333,-0.40048545,-11.984,5.979943433,1,-0.030384009,-0.034973239,1.034222207,0.102369049,1,0,0,0
2010,1,ELECTRO SCIENTIFIC INDS INC,28522910,16.03,5.891644212,1.75,-0.79391891,7.934,6.089423489,0,0.018024977,0.021899039,1.35598122,0.295148802,1,0,0,0
2011,1,ELECTRO SCIENTIFIC INDS INC,28522910,14.48,5.87211779,2.583333333,-0.08587041,4.904,6.073528288,0,0.011320145,0.01295059,1.14833417,0.15853074,1,0,0,0
2012,1,ELECTRO SCIENTIFIC INDS INC,28522910,9.95,5.877735782,3,-0.3110599,-54.716,5.778296079,1,-0.169815771,-0.207146156,1.237562183,0.205242261,1,0,0,0
2005,0,ESTERLINE TECHNOLOGIES CORP,29742510,37.19,5.877735782,9.416666667,-0.11392405,58.026,7.017728341,0,0.045760226,0.082198356,1.535437713,0.126822272,0,0,1,0
2006,0,ESTERLINE TECHNOLOGIES CORP,29742510,40.23,5.877735782,8.166666667,-0.03718459,55.615,7.163521671,0,0.043097336,0.07855348,1.357327586,0.038231855,0,0,1,0
2007,0,ESTERLINE TECHNOLOGIES CORP,29742510,51.75,5.877735782,7.666666667,-0.0265252,92.284,7.626231943,0,0.045009867,0.082262312,1.433876484,0.113967132,0,0,1,0
2008,1,ESTERLINE TECHNOLOGIES CORP,29742510,37.89,5.877735782,8.083333333,-0.14056225,120.533,7.561694786,0,0.059054618,0.110595796,1.040993052,0.078351719,0,0,1,0
2009,1,ESTERLINE TECHNOLOGIES CORP,29742510,40.77,5.877735782,7.583333333,-0.08044383,119.798,7.747271656,0,0.046320034,0.085550043,1.000608242,0.09197951,1,0,1,1
2010,1,ESTERLINE TECHNOLOGIES CORP,29742510,68.59,5.877735782,10.16666667,-0.21135122,141.92,7.858925777,0,0.050251996,0.09204372,1.295390984,0.182400582,1,0,1,1
2011,1,ESTERLINE TECHNOLOGIES CORP,29742510,55.97,5.877735782,10.41666667,-0.06287227,133.04,8.125508496,0,0.039391331,0.085157422,1.094975925,0.071504534,1,0,1,1
2012,1,ESTERLINE TECHNOLOGIES CORP,29742510,63.61,5.877735782,8.5,-0.04651163,112.535,8.079654274,0,0.034871683,0.069876639,1.107693608,0.047556877,1,0,1,1
2013,1,ESTERLINE TECHNOLOGIES CORP,29742510,101.96,5.857933155,9.5,-0.00346081,164.734,8.09043662,0,0.050897701,0.088617398,1.34520922,0.055522623,1,0,1,1
2013,1,EXPRESS SCRIPTS HOLDING CO,30219G10,70.24,5.837730447,24.27272727,-0.01111111,1844.6,10.88835614,0,0.035448437,0.086924268,2.488284503,0.034268781,1,1,0,0
2005,1,ETHAN ALLEN INTERIORS INC,29760210,36.53,5.837730447,10.91666667,-0.08911167,79.338,6.444744741,0,0.126256791,0.182777814,2.664476856,0.005237201,0,0,0,0
2006,1,ETHAN ALLEN INTERIORS INC,29760210,36.11,5.837730447,9.333333333,-0.04476276,85.682,6.701027499,0,0.105488396,0.205254862,2.81233321,0.276583183,0,0,0,0
2007,1,ETHAN ALLEN INTERIORS INC,29760210,28.5,5.834810737,8.833333333,-0.1121751,69.227,6.689099144,0,0.086253641,0.168993902,2.576011493,0.182062959,0,0,0,0
2008,1,ETHAN ALLEN INTERIORS INC,29760210,14.37,5.834810737,7.166666667,-0.16642336,58.072,6.637222644,0,0.076212674,0.154540108,1.877930559,0.092669057,0,0,0,0
2009,1,ETHAN ALLEN INTERIORS INC,29760210,13.42,5.891644212,4.416666667,-1.00406503,-52.687,6.473095627,1,-0.081497637,-0.172223076,0.980519412,0.069503775,1,0,0,0
2010,1,ETHAN ALLEN INTERIORS INC,29760210,20.01,5.855071922,5.666666667,-0.32818534,-44.316,6.450118069,1,-0.070145004,-0.171462398,1.566045988,0.114236216,1,0,0,0
2011,1,ETHAN ALLEN INTERIORS INC,29760210,23.71,5.855071922,7.5,-0.07862759,29.25,6.444647816,0,0.046552342,0.103838658,2.175126683,0.124282777,1,0,0,0
2012,1,ETHAN ALLEN INTERIORS INC,29760210,25.71,5.834810737,5.916666667,-0.03757633,49.694,6.470471277,0,0.077070293,0.154488479,1.786567361,0.126878606,1,0,0,0
2013,1,ETHAN ALLEN INTERIORS INC,29760210,30.42,5.834810737,6.333333333,-0.02007025,32.478,6.426949516,0,0.052614271,0.09719587,2.49154691,0.112596698,1,0,0,0
2013,1,EATON CORP PLC,G2918310,76.12,5.87211779,24.25,-0.04614249,1861,10.4770626,0,0.052435829,0.110833184,2.153809303,0.025524437,1,1,0,0
2006,1,EXAR CORP,30064510,13,5.837730447,8.5,-0.03731343,8.024,6.045417551,0,0.019051508,0.019726814,1.176853445,0.298480058,0,0,0,0
2007,1,EXAR CORP,30064510,7.97,5.837730447,5.75,-0.0210084,-195.879,6.052606682,1,-0.461739192,-0.527866184,0.974287466,0.289704493,0,0,0,0
2008,1,EXAR CORP,30064510,6.67,5.897153868,3.416666667,-0.16616314,-73.036,5.821236567,1,-0.217117682,-0.250042794,0.919377461,0.209801518,0,0,0,0
2009,1,EXAR CORP,30064510,7.11,5.897153868,3,-0.27946539,-28.11,5.812080671,1,-0.084334891,-0.102541841,1.127456846,0.075763476,1,0,0,0
2010,1,EXAR CORP,30064510,6.98,5.796057751,1.909090909,-0.04807692,-35.668,5.701162379,1,-0.119604983,-0.14583427,1.093982721,0.045119617,1,0,0,0
2011,1,EXAR CORP,30064510,6.5,5.857933155,2,-0.39716311,-28.797,5.608196257,1,-0.10600695,-0.128965659,1.702067248,0.029220529,1,0,0,0
2012,1,EXAR CORP,30064510,8.9,5.857933155,1.583333333,-0.29950082,2.882,5.684151033,0,0.009830541,0.011985661,2.035206318,0.054179612,1,0,0,0
2005,0,EXPEDITORS INTERNATIONAL WA,30213010,67.51,5.891644212,14.33333333,-0.00805297,218.634,7.356946321,0,0.139609104,0.23927873,7.877143176,0.340085026,0,0,1,0
2006,0,EXPEDITORS INTERNATIONAL WA,30213010,40.5,5.891644212,12.16666667,-0.01333136,235.094,7.508424166,0,0.129006803,0.219727367,8.065667541,0.326528501,0,0,1,0
2007,0,EXPEDITORS INTERNATIONAL WA,30213010,44.68,5.888877958,14.16666667,-0.01481481,269.154,7.635335287,0,0.130084845,0.219436135,7.758789308,0.315308686,0,0,1,0
2008,0,EXPEDITORS INTERNATIONAL WA,30213010,33.27,5.891644212,11.25,-0.0179051,301.014,7.650567955,0,0.143282755,0.220294229,5.161189116,0.358146313,0,0,1,0
2009,0,EXPEDITORS INTERNATIONAL WA,30213010,34.77,5.910796644,16.61538462,-0.09317704,240.217,7.751355741,0,0.103375963,0.154678633,4.746990355,0.440742484,1,1,1,1
2010,0,EXPEDITORS INTERNATIONAL WA,30213010,54.6,5.831882477,19.33333333,-0.09203336,344.172,7.893638862,0,0.128461742,0.197697061,6.650457176,0.46669309,1,1,1,1
2011,0,EXPEDITORS INTERNATIONAL WA,30213010,40.96,5.831882477,19.33333333,-0.00732601,385.679,7.961309879,0,0.134531662,0.192489362,4.33395845,0.483116656,1,1,1,1
2012,0,EXPEDITORS INTERNATIONAL WA,30213010,39.55,5.85220248,20.83333333,-0.09765625,333.36,7.99129623,0,0.112845597,0.164403099,4.02564858,,1,1,1,1
2013,0,EXPEDITORS INTERNATIONAL WA,30213010,44.25,5.85220248,22.83333333,-0.03286979,348.526,8.011624393,0,0.115604555,0.167176152,4.299234141,0.422342318,1,1,1,1
2006,0,EXPONENT INC,30214U10,18.66,5.85220248,1,-0.00792812,14.194,5.088928781,0,0.08804337,0.114186879,2.20863666,0.031892159,0,0,1,0
2007,0,EXPONENT INC,30214U10,27.04,5.771441123,1.363636364,-0.04421222,20.341,5.211620486,0,0.111524143,0.154193103,2.943225464,0.066370584,0,0,1,0
2008,0,EXPONENT INC,30214U10,30.08,5.874930731,2.833333333,-0.01386834,23.16,5.215424769,0,0.126495166,0.180804722,3.214789139,0.178725924,0,0,1,0
2009,0,EXPONENT INC,30214U10,27.84,5.855071922,5.583333333,-0.00249335,22.127,5.335039769,0,0.107162402,0.147443543,2.548380966,0.370828554,1,1,1,1
2010,0,EXPONENT INC,30214U10,37.54,5.855071922,4.833333333,-0.02424569,27.521,5.56026616,0,0.106303014,0.149733406,2.85859543,0.516023266,1,1,1,1
2011,0,EXPONENT INC,30214U10,45.97,5.855071922,4,-0.02264251,32.695,5.597636465,0,0.121638615,0.175106446,3.274514635,0.326155308,1,1,1,1
2012,0,EXPONENT INC,30214U10,55.83,5.855071922,4,-0.01522732,37.225,5.757060964,0,0.118018369,0.171996359,3.406618244,0.421402741,1,1,1,1
2013,0,EXPONENT INC,30214U10,77.274,5.874930731,4,-0.02149382,38.64,5.844025461,0,0.112271404,0.164384261,4.294698506,0.389795097,1,1,1,1
2005,1,FORD MOTOR CO DEL,34537086,7.72,5.828945618,16.41666667,-0.34836065,1440,12.50417524,0,0.006101114,0.122303229,1.070610427,0.097077095,0,0,1,0
2006,1,FORD MOTOR CO DEL,34537086,7.51,5.837730447,15.83333333,-2.7331607,-12613,12.53737081,1,-0.045287449,3.640692641,-4.101864468,0.107229671,0,0,1,0
2007,1,FORD MOTOR CO DEL,34537086,6.73,5.837730447,16.33333333,-2.47669766,-2723,12.53991643,1,-0.009897445,-0.491115849,2.639147736,0.126664848,0,0,1,0
2008,1,FORD MOTOR CO DEL,34537086,2.29,5.857933155,12.25,-4.33826645,-14672,12.29375838,1,-0.067242864,0.848073479,-0.316999312,0.078953965,0,0,1,0
2009,1,FORD MOTOR CO DEL,34537086,10,5.837730447,13.33333333,-4.33826645,2717,12.17999044,0,0.013918399,-0.346803069,-4.307245524,0.098205452,1,1,1,1
2010,1,FORD MOTOR CO DEL,34537086,16.79,5.840641657,16.16666667,-0.94,6561,12.01180805,0,0.03983921,-9.748885587,-94.37105155,0.075981524,1,1,1,1
2011,1,FORD MOTOR CO DEL,34537086,10.76,5.840641657,18.16666667,-0.25014888,20213,12.09149758,0,0.113334604,1.345022624,2.721322712,0.104124794,1,1,1,1
2012,1,FORD MOTOR CO DEL,34537086,12.95,5.85220248,20.25,-0.05576208,5665,12.15769615,0,0.029729106,0.35523923,3.185120186,0.087800256,1,1,1,1
2013,1,FORD MOTOR CO DEL,34537086,15.43,5.85220248,19.83333333,-0.16988417,7155,12.21615663,0,0.035416234,0.271197362,2.306529715,0.075925984,1,1,1,1
2005,0,FASTENAL COMPANY,31190010,39.13,5.899897354,6.923076923,-0.00081222,166.814,6.792383708,0,0.18742409,0.212895428,7.543602442,0.072970033,0,0,1,0
2006,0,FASTENAL COMPANY,31190010,35.88,5.82008293,7.916666667,-0.00255558,199.038,6.946991377,0,0.191563941,0.215854583,5.883687611,0.021736224,0,0,1,0
2007,0,FASTENAL COMPANY,31190010,40.42,5.831882477,9.333333333,-0.00069677,232.622,7.059670032,0,0.200008426,0.230282104,5.966841741,0.055071337,0,0,1,0
2008,0,FASTENAL COMPANY,31190010,34.85,5.831882477,9.916666667,-0.00432954,279.705,7.17407249,0,0.214473193,0.244870034,4.531638928,0.073849953,0,0,1,0
2009,0,FASTENAL COMPANY,31190010,41.64,5.811140993,10.75,-0.02869441,184.357,7.191698872,0,0.138890186,0.154812179,5.155194127,0.126405802,1,0,1,1
2010,0,FASTENAL COMPANY,31190010,59.91,5.811140993,11.36363636,-0.01681076,265.356,7.292529806,0,0.180725378,0.206903327,6.886946251,0.108254894,1,1,1,1
2011,0,FASTENAL COMPANY,31190010,43.61,5.894402834,12.66666667,-0.00751127,357.929,7.430083296,0,0.212427327,0.245328916,8.825535848,0.080145313,1,0,1,1
2012,0,FASTENAL COMPANY,31190010,46.65,5.897153868,11.75,-0.00687916,420.536,7.504849604,0,0.231594112,0.269512164,8.866358148,0.047248342,1,0,1,1
2013,0,FASTENAL COMPANY,31190010,47.51,5.894402834,13.83333333,-0.01393355,448.636,7.638575822,0,0.21612846,0.25308104,7.953295199,0.032219941,1,1,1,1
2009,1,FRANKLIN COVEY CO,35346910,6.3,5.80814249,1.909090909,-1.0167598,-10.832,4.975892009,1,-0.075286006,-0.156976407,1.36292157,0.009434015,1,0,0,0
2010,1,FRANKLIN COVEY CO,35346910,8.59,5.87211779,2.333333333,-0.39711192,-0.518,4.99952716,1,-0.008850098,-0.018357148,1.461131836,0.02421496,1,0,0,0
2011,1,FRANKLIN COVEY CO,35346910,8.47,5.87211779,1.166666667,-0.01639344,4.807,5.026685793,0,0.031744669,0.060605679,2.120863382,0.020469245,1,0,0,0
2012,1,FRANKLIN COVEY CO,35346910,12.9,5.877735782,2.083333333,-0.10504201,7.841,5.106430205,0,0.047787665,0.086588261,2.021996025,0.072714906,1,0,0,0
2013,1,FRANKLIN COVEY CO,35346910,19.88,5.877735782,3.916666667,-0.18357487,14.319,5.249153383,0,0.075599905,0.13444313,2.40386335,0.074908581,1,0,0,0
2005,0,FREEPORT MCMORAN COPPER & GO,35671D85,53.8,5.891644212,18.25,-0.20402825,995.127,8.62177048,0,0.179295507,0.539951297,13.5265733,0.15010807,0,0,0,0
2006,0,FREEPORT MCMORAN COPPER & GO,35671D85,55.73,5.891644212,13.83333333,-0.32806692,1456.509,8.592449447,0,0.270234231,0.595684595,8.160529984,0.163500958,0,0,0,0
2007,0,FREEPORT MCMORAN COPPER & GO,35671D85,102.44,5.913503006,11.23076923,-0.38937736,2977,10.61304927,0,0.072354345,0.161346934,2.751561821,0.301680841,0,0,0,0
2008,1,FREEPORT MCMORAN COPPER & GO,35671D85,24.44,5.84932478,13.83333333,-0.19767668,-11067,10.05852356,1,-0.47390057,-1.917027542,4.542575024,0.021445611,0,0,0,0
2009,1,FREEPORT MCMORAN COPPER & GO,35671D85,80.29,5.81711116,11.41666667,-1.09247133,2749,10.16573643,0,0.105747038,0.301458493,5.52926009,0.113732711,1,0,0,0
2010,1,FREEPORT MCMORAN COPPER & GO,35671D85,120.09,5.81711116,14.72727273,-0.09527961,4336,10.28830768,0,0.147553257,0.346769034,4.537949856,0.143791353,1,0,0,0
2011,1,FREEPORT MCMORAN COPPER & GO,35671D85,36.79,5.897153868,16.41666667,-0.08909984,4560,10.37570747,0,0.142188962,0.291522823,2.22969697,0.164091744,1,0,0,0
2012,1,FREEPORT MCMORAN COPPER & GO,35671D85,34.2,5.910796644,18.69230769,-0.35879314,3041,10.47562462,0,0.085806998,0.173345494,1.850071254,0.115528531,1,0,0,0
2013,0,FREEPORT MCMORAN COPPER & GO,35671D85,37.74,5.834810737,13.08333333,-0.50877192,2658,11.05838565,0,0.041876073,0.126970479,1.871315563,0.056010158,1,0,0,0
2009,1,FEDERAL MOGUL CORP,31354940,17.3,5.831882477,1.416666667,-1.91489361,-45,8.871785969,1,-0.006314017,-0.04398827,1.672586999,0.142904528,1,0,0,0
2010,1,FEDERAL MOGUL CORP,31354940,20.65,5.834810737,1.583333333,-0.17341041,161,8.895218584,0,0.022066886,0.126076742,1.599364331,0.155044198,1,0,0,0
2011,1,FEDERAL MOGUL CORP,31354940,14.75,5.85220248,3,-0.15496368,-90,8.857941985,1,-0.012804097,-0.094438615,1.53079617,0.130619518,1,0,0,0
2012,1,FEDERAL MOGUL CORP,31354940,8.02,5.855071922,2.416666667,-1.03728814,-117,8.84332645,1,-0.016890429,-0.16137931,1.094093931,0.066439038,1,0,0,0
2013,1,FEDERAL MOGUL CORP,31354940,19.68,5.837730447,1.818181818,-1.88279291,41,8.879472402,0,0.012949039,0.062416107,1.981591087,0.109859968,1,0,0,0
2005,0,FAMILY DOLLAR STORES INC,30700010,24.79,5.857933155,20.41666667,-0.11342155,217.509,7.787589889,0,0.090271388,0.152310187,2.300613865,0.047283242,0,0,1,0
2007,0,FAMILY DOLLAR STORES INC,30700010,19.23,5.857933155,19,-0.0117325,242.854,7.872895602,0,0.092545565,0.206747423,3.573102182,0.03455212,0,0,1,0
2008,0,FAMILY DOLLAR STORES INC,30700010,26.07,5.860786224,17.41666667,-0.04439891,233.073,7.88712672,0,0.087562768,0.185851335,2.776091056,0.060401135,0,0,1,0
2009,0,FAMILY DOLLAR STORES INC,30700010,27.83,5.874930731,18.33333333,-0.14847512,291.266,7.952869037,0,0.102460248,0.202259628,2.918449842,0.16488578,1,1,1,1
